   100000.0000000000        1.7563451777        0.9100000020
   200000.0000000000        1.5939086294        0.8100000042
   300000.0000000000        1.5025380711        0.7100000065
   400000.0000000000        1.4111675127        0.6100000087
   500000.0000000000        1.3248730964        0.5100000110
   600000.0000000000        1.1725888325        0.4100000132
   700000.0000000000        0.9593908629        0.3100000154
   800000.0000000000        0.5380710660        0.2100000177
   900000.0000000000        0.2335025381        0.1100000199
  1000000.0000000000        0.1522842640        0.1000000015
