   100000.0000000000        5.0221238938        0.9100000020
   200000.0000000000        4.8805309735        0.8100000042
   300000.0000000000        4.8030973451        0.7100000065
   400000.0000000000        4.4800884956        0.6100000087
   500000.0000000000        4.1946902655        0.5100000110
   600000.0000000000        3.9623893805        0.4100000132
   700000.0000000000        3.6836283186        0.3100000154
   800000.0000000000        3.3517699115        0.2100000177
   900000.0000000000        3.1393805310        0.1100000199
  1000000.0000000000        3.1128318584        0.1000000015
