   100000.0000000000        3.4827586207        0.9100000020
   200000.0000000000        3.3103448276        0.8100000042
   300000.0000000000        3.0804597701        0.7100000065
   400000.0000000000        2.6781609195        0.6100000087
   500000.0000000000        2.3678160920        0.5100000110
   600000.0000000000        2.1494252874        0.4100000132
   700000.0000000000        1.9425287356        0.3100000154
   800000.0000000000        1.7471264368        0.2100000177
   900000.0000000000        1.7011494253        0.1100000199
  1000000.0000000000        1.7011494253        0.1000000015
