   100000.0000000000        4.8049645390        0.9100000020
   200000.0000000000        4.4609929078        0.8100000042
   300000.0000000000        4.2730496454        0.7100000065
   400000.0000000000        4.0815602837        0.6100000087
   500000.0000000000        3.9007092199        0.5100000110
   600000.0000000000        3.7411347518        0.4100000132
   700000.0000000000        3.5673758865        0.3100000154
   800000.0000000000        3.2872340426        0.2100000177
   900000.0000000000        3.1241134752        0.1100000199
  1000000.0000000000        3.1063829787        0.1000000015
