   100000.0000000000        4.7777777778        0.9100000020
   200000.0000000000        4.5737704918        0.8100000042
   300000.0000000000        4.3788706740        0.7100000065
   400000.0000000000        4.1748633880        0.6100000087
   500000.0000000000        3.9581056466        0.5100000110
   600000.0000000000        3.5737704918        0.4100000132
   700000.0000000000        3.1985428051        0.3100000154
   800000.0000000000        2.9398907104        0.2100000177
   900000.0000000000        2.8961748634        0.1100000199
  1000000.0000000000        2.8998178506        0.1000000015
