   100000.0000000000        6.1542288557        0.9100000020
   200000.0000000000        6.1044776119        0.8100000042
   300000.0000000000        6.0945273632        0.7100000065
   400000.0000000000        5.7761194030        0.6100000087
   500000.0000000000        5.7164179104        0.5100000110
   600000.0000000000        5.4676616915        0.4100000132
   700000.0000000000        5.2985074627        0.3100000154
   800000.0000000000        5.0696517413        0.2100000177
   900000.0000000000        4.8905472637        0.1100000199
  1000000.0000000000        4.8308457711        0.1000000015
