   100000.0000000000        4.5073746313        0.9100000020
   200000.0000000000        4.3392330383        0.8100000042
   300000.0000000000        4.1961651917        0.7100000065
   400000.0000000000        4.0648967552        0.6100000087
   500000.0000000000        3.8377581121        0.5100000110
   600000.0000000000        3.5221238938        0.4100000132
   700000.0000000000        3.1091445428        0.3100000154
   800000.0000000000        2.8348082596        0.2100000177
   900000.0000000000        2.7359882006        0.1100000199
  1000000.0000000000        2.7286135693        0.1000000015
