   100000.0000000000        2.1973969631        0.9100000020
   200000.0000000000        2.1388286334        0.8100000042
   300000.0000000000        1.9978308026        0.7100000065
   400000.0000000000        1.9262472885        0.6100000087
   500000.0000000000        1.7852494577        0.5100000110
   600000.0000000000        1.6247288503        0.4100000132
   700000.0000000000        1.3470715835        0.3100000154
   800000.0000000000        1.0390455531        0.2100000177
   900000.0000000000        0.8004338395        0.1100000199
  1000000.0000000000        0.7787418655        0.1000000015
