   100000.0000000000       52.7362204724        0.9100000020
   200000.0000000000       51.8267716535        0.8100000042
   300000.0000000000       51.5944881890        0.7100000065
   400000.0000000000       51.5000000000        0.6100000087
   500000.0000000000       51.1968503937        0.5100000110
   600000.0000000000       51.0905511811        0.4100000132
   700000.0000000000       50.9566929134        0.3100000154
   800000.0000000000       50.9173228346        0.2100000177
   900000.0000000000       50.8385826772        0.1100000199
  1000000.0000000000       50.7992125984        0.1000000015
