   100000.0000000000        3.9840707965        0.9100000020
   200000.0000000000        3.9274336283        0.8100000042
   300000.0000000000        3.8318584071        0.7100000065
   400000.0000000000        3.6814159292        0.6100000087
   500000.0000000000        3.5389380531        0.5100000110
   600000.0000000000        3.3548672566        0.4100000132
   700000.0000000000        3.1415929204        0.3100000154
   800000.0000000000        2.8548672566        0.2100000177
   900000.0000000000        2.7336283186        0.1100000199
  1000000.0000000000        2.7008849558        0.1000000015
