   100000.0000000000        5.5619469027        0.9100000020
   200000.0000000000        5.5619469027        0.8100000042
   300000.0000000000        5.3141592920        0.7100000065
   400000.0000000000        4.9601769912        0.6100000087
   500000.0000000000        4.6460176991        0.5100000110
   600000.0000000000        4.1460176991        0.4100000132
   700000.0000000000        3.7256637168        0.3100000154
   800000.0000000000        3.4513274336        0.2100000177
   900000.0000000000        3.2876106195        0.1100000199
  1000000.0000000000        3.2654867257        0.1000000015
