   100000.0000000000        2.9721115538        0.9100000020
   200000.0000000000        2.8167330677        0.8100000042
   300000.0000000000        2.7888446215        0.7100000065
   400000.0000000000        2.6494023904        0.6100000087
   500000.0000000000        2.4900398406        0.5100000110
   600000.0000000000        2.2669322709        0.4100000132
   700000.0000000000        1.7928286853        0.3100000154
   800000.0000000000        1.3227091633        0.2100000177
   900000.0000000000        1.1474103586        0.1100000199
  1000000.0000000000        1.1195219124        0.1000000015
