   100000.0000000000        2.5916561315        0.9100000020
   200000.0000000000        2.4841972187        0.8100000042
   300000.0000000000        2.3919089760        0.7100000065
   400000.0000000000        2.2945638432        0.6100000087
   500000.0000000000        2.2111251580        0.5100000110
   600000.0000000000        1.9860935525        0.4100000132
   700000.0000000000        1.7863463970        0.3100000154
   800000.0000000000        1.4753476612        0.2100000177
   900000.0000000000        1.2035398230        0.1100000199
  1000000.0000000000        1.1694058154        0.1000000015
