   100000.0000000000        2.7514792899        0.9100000020
   200000.0000000000        2.6213017751        0.8100000042
   300000.0000000000        2.5621301775        0.7100000065
   400000.0000000000        2.3786982249        0.6100000087
   500000.0000000000        2.3136094675        0.5100000110
   600000.0000000000        2.1775147929        0.4100000132
   700000.0000000000        1.9230769231        0.3100000154
   800000.0000000000        1.6331360947        0.2100000177
   900000.0000000000        1.2958579882        0.1100000199
  1000000.0000000000        1.2130177515        0.1000000015
