   100000.0000000000        0.4402985075        0.9100000020
   200000.0000000000        0.4825870647        0.8100000042
   300000.0000000000        0.3407960199        0.7100000065
   400000.0000000000        0.3383084577        0.6100000087
   500000.0000000000        0.2512437811        0.5100000110
   600000.0000000000        0.1691542289        0.4100000132
   700000.0000000000        0.0920398010        0.3100000154
   800000.0000000000        0.0348258706        0.2100000177
   900000.0000000000        0.0000000000        0.1100000199
  1000000.0000000000        0.0000000000        0.1000000015
