   100000.0000000000       42.9745222930        0.9100000020
   200000.0000000000       42.2700636943        0.8100000042
   300000.0000000000       42.0509554140        0.7100000065
   400000.0000000000       41.8866242038        0.6100000087
   500000.0000000000       41.7350318471        0.5100000110
   600000.0000000000       41.6089171975        0.4100000132
   700000.0000000000       41.4866242038        0.3100000154
   800000.0000000000       41.3719745223        0.2100000177
   900000.0000000000       41.2968152866        0.1100000199
  1000000.0000000000       41.2802547771        0.1000000015
