   100000.0000000000        7.8851985560        0.9100000020
   200000.0000000000        7.7046931408        0.8100000042
   300000.0000000000        7.4620938628        0.7100000065
   400000.0000000000        7.2310469314        0.6100000087
   500000.0000000000        6.9805054152        0.5100000110
   600000.0000000000        6.6064981949        0.4100000132
   700000.0000000000        6.2657039711        0.3100000154
   800000.0000000000        5.9675090253        0.2100000177
   900000.0000000000        5.8252707581        0.1100000199
  1000000.0000000000        5.7877256318        0.1000000015
