   100000.0000000000        3.2211155378        0.9100000020
   200000.0000000000        3.1195219124        0.8100000042
   300000.0000000000        3.1015936255        0.7100000065
   400000.0000000000        2.9701195219        0.6100000087
   500000.0000000000        2.8545816733        0.5100000110
   600000.0000000000        2.6792828685        0.4100000132
   700000.0000000000        2.3924302789        0.3100000154
   800000.0000000000        2.1135458167        0.2100000177
   900000.0000000000        1.9541832669        0.1100000199
  1000000.0000000000        1.9302788845        0.1000000015
