   100000.0000000000        5.9080459770        0.9100000020
   200000.0000000000        5.6206896552        0.8100000042
   300000.0000000000        5.5287356322        0.7100000065
   400000.0000000000        4.9770114943        0.6100000087
   500000.0000000000        4.9885057471        0.5100000110
   600000.0000000000        4.5402298851        0.4100000132
   700000.0000000000        4.4367816092        0.3100000154
   800000.0000000000        4.2298850575        0.2100000177
   900000.0000000000        4.0919540230        0.1100000199
  1000000.0000000000        4.0000000000        0.1000000015
