   100000.0000000000       69.5991501416        0.9100000020
   200000.0000000000       69.1203966006        0.8100000042
   300000.0000000000       68.5538243626        0.7100000065
   400000.0000000000       68.3215297450        0.6100000087
   500000.0000000000       68.0920679887        0.5100000110
   600000.0000000000       67.9730878187        0.4100000132
   700000.0000000000       67.8356940510        0.3100000154
   800000.0000000000       67.7832861190        0.2100000177
   900000.0000000000       67.7407932011        0.1100000199
  1000000.0000000000       67.7195467422        0.1000000015
