   100000.0000000000        2.2559652928        0.9100000020
   200000.0000000000        2.1301518438        0.8100000042
   300000.0000000000        2.0563991323        0.7100000065
   400000.0000000000        1.8806941432        0.6100000087
   500000.0000000000        1.7939262473        0.5100000110
   600000.0000000000        1.6312364425        0.4100000132
   700000.0000000000        1.3796095445        0.3100000154
   800000.0000000000        1.0650759219        0.2100000177
   900000.0000000000        0.8047722343        0.1100000199
  1000000.0000000000        0.7505422993        0.1000000015
