   100000.0000000000        7.7356321839        0.9100000020
   200000.0000000000        7.4827586207        0.8100000042
   300000.0000000000        7.1034482759        0.7100000065
   400000.0000000000        7.0114942529        0.6100000087
   500000.0000000000        7.0229885057        0.5100000110
   600000.0000000000        6.8735632184        0.4100000132
   700000.0000000000        6.7356321839        0.3100000154
   800000.0000000000        6.6091954023        0.2100000177
   900000.0000000000        6.4942528736        0.1100000199
  1000000.0000000000        6.4712643678        0.1000000015
