   100000.0000000000        8.7131011609        0.9100000020
   200000.0000000000        8.2271973466        0.8100000042
   300000.0000000000        8.0248756219        0.7100000065
   400000.0000000000        7.7302377004        0.6100000087
   500000.0000000000        7.5257048093        0.5100000110
   600000.0000000000        7.1514648977        0.4100000132
   700000.0000000000        6.7611940299        0.3100000154
   800000.0000000000        6.4947484798        0.2100000177
   900000.0000000000        6.3432835821        0.1100000199
  1000000.0000000000        6.3073521282        0.1000000015
