   100000.0000000000       16.7787610619        0.9100000020
   200000.0000000000       16.3109987358        0.8100000042
   300000.0000000000       15.9772439949        0.7100000065
   400000.0000000000       15.6991150442        0.6100000087
   500000.0000000000       15.3843236410        0.5100000110
   600000.0000000000       15.1238938053        0.4100000132
   700000.0000000000       14.7876106195        0.3100000154
   800000.0000000000       14.5448798989        0.2100000177
   900000.0000000000       14.4374209861        0.1100000199
  1000000.0000000000       14.3944374210        0.1000000015
