   100000.0000000000        4.0212314225        0.9100000020
   200000.0000000000        3.9193205945        0.8100000042
   300000.0000000000        3.7261146497        0.7100000065
   400000.0000000000        3.4713375796        0.6100000087
   500000.0000000000        3.3184713376        0.5100000110
   600000.0000000000        3.0254777070        0.4100000132
   700000.0000000000        2.7749469214        0.3100000154
   800000.0000000000        2.5329087049        0.2100000177
   900000.0000000000        2.3651804671        0.1100000199
  1000000.0000000000        2.3418259023        0.1000000015
