   100000.0000000000        5.8733333333        0.9100000020
   200000.0000000000        5.7200000000        0.8100000042
   300000.0000000000        5.7333333333        0.7100000065
   400000.0000000000        5.5000000000        0.6100000087
   500000.0000000000        5.4333333333        0.5100000110
   600000.0000000000        5.1800000000        0.4100000132
   700000.0000000000        4.8866666667        0.3100000154
   800000.0000000000        4.6933333333        0.2100000177
   900000.0000000000        4.5866666667        0.1100000199
  1000000.0000000000        4.5800000000        0.1000000015
