   100000.0000000000       34.7595450853        0.9100000020
   200000.0000000000       34.0852965069        0.8100000042
   300000.0000000000       33.7173030057        0.7100000065
   400000.0000000000       33.3265637693        0.6100000087
   500000.0000000000       33.0885458976        0.5100000110
   600000.0000000000       32.7831031682        0.4100000132
   700000.0000000000       32.5881397238        0.3100000154
   800000.0000000000       32.4159220146        0.2100000177
   900000.0000000000       32.3371242892        0.1100000199
  1000000.0000000000       32.3021933387        0.1000000015
