   100000.0000000000        0.5929203540        0.9100000020
   200000.0000000000        0.3716814159        0.8100000042
   300000.0000000000        0.4601769912        0.7100000065
   400000.0000000000        0.4778761062        0.6100000087
   500000.0000000000        0.3097345133        0.5100000110
   600000.0000000000        0.1504424779        0.4100000132
   700000.0000000000        0.1504424779        0.3100000154
   800000.0000000000        0.0530973451        0.2100000177
   900000.0000000000        0.0000000000        0.1100000199
  1000000.0000000000        0.0000000000        0.1000000015
