   100000.0000000000        8.6165191740        0.9100000020
   200000.0000000000        8.6224188791        0.8100000042
   300000.0000000000        8.3510324484        0.7100000065
   400000.0000000000        8.0943952802        0.6100000087
   500000.0000000000        7.4188790560        0.5100000110
   600000.0000000000        7.0029498525        0.4100000132
   700000.0000000000        6.7050147493        0.3100000154
   800000.0000000000        6.4896755162        0.2100000177
   900000.0000000000        6.3539823009        0.1100000199
  1000000.0000000000        6.3392330383        0.1000000015
