   100000.0000000000        2.4690265487        0.9100000020
   200000.0000000000        2.2831858407        0.8100000042
   300000.0000000000        2.2433628319        0.7100000065
   400000.0000000000        2.0353982301        0.6100000087
   500000.0000000000        1.8849557522        0.5100000110
   600000.0000000000        1.6327433628        0.4100000132
   700000.0000000000        1.4115044248        0.3100000154
   800000.0000000000        1.0973451327        0.2100000177
   900000.0000000000        0.8938053097        0.1100000199
  1000000.0000000000        0.8672566372        0.1000000015
