   100000.0000000000       30.0945273632        0.9100000020
   200000.0000000000       29.1965174129        0.8100000042
   300000.0000000000       28.8532338308        0.7100000065
   400000.0000000000       28.5621890547        0.6100000087
   500000.0000000000       28.2189054726        0.5100000110
   600000.0000000000       27.9925373134        0.4100000132
   700000.0000000000       27.8208955224        0.3100000154
   800000.0000000000       27.6492537313        0.2100000177
   900000.0000000000       27.6069651741        0.1100000199
  1000000.0000000000       27.5796019900        0.1000000015
