   100000.0000000000        6.1393034826        0.9100000020
   200000.0000000000        5.9843638948        0.8100000042
   300000.0000000000        5.8180525942        0.7100000065
   400000.0000000000        5.6517412935        0.6100000087
   500000.0000000000        5.2928216063        0.5100000110
   600000.0000000000        4.9459843639        0.4100000132
   700000.0000000000        4.5103056148        0.3100000154
   800000.0000000000        4.1613361763        0.2100000177
   900000.0000000000        4.0028429282        0.1100000199
  1000000.0000000000        3.9822316986        0.1000000015
