   100000.0000000000        2.9175550817        0.9100000020
   200000.0000000000        2.8144989339        0.8100000042
   300000.0000000000        2.7277896233        0.7100000065
   400000.0000000000        2.6488983653        0.6100000087
   500000.0000000000        2.4676616915        0.5100000110
   600000.0000000000        2.3375977257        0.4100000132
   700000.0000000000        2.0682302772        0.3100000154
   800000.0000000000        1.7611940299        0.2100000177
   900000.0000000000        1.5294953802        0.1100000199
  1000000.0000000000        1.4875621891        0.1000000015
