   100000.0000000000        2.2125813449        0.9100000020
   200000.0000000000        2.1518438178        0.8100000042
   300000.0000000000        2.0303687636        0.7100000065
   400000.0000000000        1.9240780911        0.6100000087
   500000.0000000000        1.7613882863        0.5100000110
   600000.0000000000        1.5856832972        0.4100000132
   700000.0000000000        1.3232104121        0.3100000154
   800000.0000000000        1.0455531453        0.2100000177
   900000.0000000000        0.8026030369        0.1100000199
  1000000.0000000000        0.7700650759        0.1000000015
