   100000.0000000000        3.0143805310        0.9100000020
   200000.0000000000        3.0077433628        0.8100000042
   300000.0000000000        2.8639380531        0.7100000065
   400000.0000000000        2.7876106195        0.6100000087
   500000.0000000000        2.6294247788        0.5100000110
   600000.0000000000        2.4834070796        0.4100000132
   700000.0000000000        2.2289823009        0.3100000154
   800000.0000000000        1.8628318584        0.2100000177
   900000.0000000000        1.6592920354        0.1100000199
  1000000.0000000000        1.6349557522        0.1000000015
