   100000.0000000000        1.8672566372        0.9100000020
   200000.0000000000        1.6548672566        0.8100000042
   300000.0000000000        1.6194690265        0.7100000065
   400000.0000000000        1.4867256637        0.6100000087
   500000.0000000000        1.4336283186        0.5100000110
   600000.0000000000        1.2654867257        0.4100000132
   700000.0000000000        1.0353982301        0.3100000154
   800000.0000000000        0.7079646018        0.2100000177
   900000.0000000000        0.4513274336        0.1100000199
  1000000.0000000000        0.3716814159        0.1000000015
