   100000.0000000000        6.2511061947        0.9100000020
   200000.0000000000        6.0730088496        0.8100000042
   300000.0000000000        5.8949115044        0.7100000065
   400000.0000000000        5.6769911504        0.6100000087
   500000.0000000000        5.4314159292        0.5100000110
   600000.0000000000        4.9889380531        0.4100000132
   700000.0000000000        4.6382743363        0.3100000154
   800000.0000000000        4.3584070796        0.2100000177
   900000.0000000000        4.2146017699        0.1100000199
  1000000.0000000000        4.1758849558        0.1000000015
