   100000.0000000000        0.1699346405        0.9100000020
   200000.0000000000        0.1699346405        0.8100000042
   300000.0000000000        0.1111111111        0.7100000065
   400000.0000000000        0.0915032680        0.6100000087
   500000.0000000000        0.0522875817        0.5100000110
   600000.0000000000        0.0718954248        0.4100000132
   700000.0000000000        0.0261437908        0.3100000154
   800000.0000000000        0.0065359477        0.2100000177
   900000.0000000000        0.0000000000        0.1100000199
  1000000.0000000000        0.0000000000        0.1000000015
