   100000.0000000000       76.9792072775        0.9100000020
   200000.0000000000       76.4476933073        0.8100000042
   300000.0000000000       76.0812215724        0.7100000065
   400000.0000000000       75.7569850552        0.6100000087
   500000.0000000000       75.5646523717        0.5100000110
   600000.0000000000       75.2923976608        0.4100000132
   700000.0000000000       75.0818713450        0.3100000154
   800000.0000000000       74.9395711501        0.2100000177
   900000.0000000000       74.8421052632        0.1100000199
  1000000.0000000000       74.8063677713        0.1000000015
