   100000.0000000000        2.6371681416        0.9100000020
   200000.0000000000        2.4955752212        0.8100000042
   300000.0000000000        2.4336283186        0.7100000065
   400000.0000000000        2.2743362832        0.6100000087
   500000.0000000000        2.0353982301        0.5100000110
   600000.0000000000        1.7168141593        0.4100000132
   700000.0000000000        1.5044247788        0.3100000154
   800000.0000000000        1.1769911504        0.2100000177
   900000.0000000000        1.0973451327        0.1100000199
  1000000.0000000000        1.0973451327        0.1000000015
