   100000.0000000000        3.1268292683        0.9100000020
   200000.0000000000        2.9268292683        0.8100000042
   300000.0000000000        2.8682926829        0.7100000065
   400000.0000000000        2.7300813008        0.6100000087
   500000.0000000000        2.5577235772        0.5100000110
   600000.0000000000        2.3495934959        0.4100000132
   700000.0000000000        2.0552845528        0.3100000154
   800000.0000000000        1.6910569106        0.2100000177
   900000.0000000000        1.4260162602        0.1100000199
  1000000.0000000000        1.3902439024        0.1000000015
